日期,指数代码,指数名称,用途,开盘价,收盘价,最高价,最低价,成交量
2023-04-26,000300,沪深300,CAPM市场基准,3950.255,3959.232,3975.656,3934.663,16270200600
2023-04-27,000300,沪深300,CAPM市场基准,3948.031,3988.419,3999.13,3942.815,15382819500
2023-04-28,000300,沪深300,CAPM市场基准,3993.256,4029.086,4030.447,3993.256,17950848800
2023-05-04,000300,沪深300,CAPM市场基准,4013.471,4030.247,4035.783,4001.126,22758284600
2023-05-05,000300,沪深300,CAPM市场基准,4031.095,4016.877,4047.602,3998.392,20662692400
2023-05-08,000300,沪深300,CAPM市场基准,4028.106,4062.662,4070.772,4018.961,25558308500
2023-05-09,000300,沪深300,CAPM市场基准,4065.439,4027.875,4092.85,4026.389,27930604800
2023-05-10,000300,沪深300,CAPM市场基准,4017.936,3996.87,4019.059,3984.629,20755270900
2023-05-11,000300,沪深300,CAPM市场基准,4005.782,3990.664,4018.058,3988.482,14480461900
2023-05-12,000300,沪深300,CAPM市场基准,3987.769,3937.762,3999.383,3937.527,14442172800
2023-05-15,000300,沪深300,CAPM市场基准,3938.83,3998.887,3998.887,3923.032,17625736200
2023-05-16,000300,沪深300,CAPM市场基准,4002.524,3978.205,4005.015,3966.992,13683327100
2023-05-17,000300,沪深300,CAPM市场基准,3971.702,3960.165,3982.604,3945.714,11844818500
2023-05-18,000300,沪深300,CAPM市场基准,3965.516,3956.07,3982.718,3939.553,13653394700
2023-05-19,000300,沪深300,CAPM市场基准,3946.222,3944.54,3967.282,3928.316,12021247900
2023-05-22,000300,沪深300,CAPM市场基准,3941.002,3969.328,3985.403,3935.802,10911660500
2023-05-23,000300,沪深300,CAPM市场基准,3968.235,3913.188,3971.939,3913.188,11868507700
2023-05-24,000300,沪深300,CAPM市场基准,3903.782,3859.094,3903.782,3859.094,13725826500
2023-05-25,000300,沪深300,CAPM市场基准,3851.405,3850.5,3861.382,3817.837,12415077000
2023-05-26,000300,沪深300,CAPM市场基准,3848.417,3850.951,3859.629,3815.57,10032643900
2023-05-29,000300,沪深300,CAPM市场基准,3862.084,3833.942,3866.724,3819.182,13185996700
2023-05-30,000300,沪深300,CAPM市场基准,3827.792,3837.753,3844.005,3789.274,13761962900
2023-05-31,000300,沪深300,CAPM市场基准,3827.163,3798.543,3827.163,3781.403,12638736800
2023-06-01,000300,沪深300,CAPM市场基准,3788.59,3806.868,3832.205,3786.734,13456188100
2023-06-02,000300,沪深300,CAPM市场基准,3821.62,3861.834,3865.284,3821.62,12501511000
2023-06-05,000300,沪深300,CAPM市场基准,3860.556,3844.249,3860.556,3832.458,11616398900
2023-06-06,000300,沪深300,CAPM市场基准,3840.459,3808.163,3867.845,3802.845,12578125800
2023-06-07,000300,沪深300,CAPM市场基准,3815.482,3789.342,3823.112,3780.102,9886243200
2023-06-08,000300,沪深300,CAPM市场基准,3791.083,3820.187,3834.389,3777.775,11870093400
2023-06-09,000300,沪深300,CAPM市场基准,3822.409,3836.703,3836.703,3811.219,13431986300
2023-06-12,000300,沪深300,CAPM市场基准,3827.325,3844.432,3859.716,3813.858,12675854300
2023-06-13,000300,沪深300,CAPM市场基准,3838.129,3864.907,3867.303,3833.46,11092494600
2023-06-14,000300,沪深300,CAPM市场基准,3872.716,3864.025,3891.666,3862.061,12495575900
2023-06-15,000300,沪深300,CAPM市场基准,3871.775,3925.499,3925.499,3871.775,12836993800
2023-06-16,000300,沪深300,CAPM市场基准,3932.211,3963.351,3968.013,3928.542,13976007600
2023-06-19,000300,沪深300,CAPM市场基准,3957.033,3930.908,3957.033,3922.474,13490584800
2023-06-20,000300,沪深300,CAPM市场基准,3926.094,3924.238,3937.495,3918.473,12252031800
2023-06-21,000300,沪深300,CAPM市场基准,3909.104,3864.032,3920.128,3864.032,11834657500
2023-06-26,000300,沪深300,CAPM市场基准,3833.444,3809.696,3841.286,3801.054,13399041900
2023-06-27,000300,沪深300,CAPM市场基准,3811.687,3845.433,3851.896,3806.324,11699268100
2023-06-28,000300,沪深300,CAPM市场基准,3836.609,3840.799,3846.852,3808.161,10702154100
2023-06-29,000300,沪深300,CAPM市场基准,3836.731,3821.844,3840.713,3817.376,9828927400
2023-06-30,000300,沪深300,CAPM市场基准,3816.335,3842.452,3860.031,3813.552,10126842900
2023-07-03,000300,沪深300,CAPM市场基准,3853.292,3892.882,3897.327,3853.292,13315805100
2023-07-04,000300,沪深300,CAPM市场基准,3888.033,3899.013,3899.976,3878.398,10949452700
2023-07-05,000300,沪深300,CAPM市场基准,3895.195,3868.805,3899.519,3864.13,9763638400
2023-07-06,000300,沪深300,CAPM市场基准,3857.03,3842.755,3876.89,3836.457,10012184200
2023-07-07,000300,沪深300,CAPM市场基准,3831.596,3825.699,3844.844,3819.077,10090692000
2023-07-10,000300,沪深300,CAPM市场基准,3841.559,3844.327,3865.457,3831.92,9203344100
2023-07-11,000300,沪深300,CAPM市场基准,3853.796,3869.486,3870.655,3844.524,8651071600
2023-07-12,000300,沪深300,CAPM市场基准,3864.601,3843.437,3874.04,3838.563,11152202400
2023-07-13,000300,沪深300,CAPM市场基准,3855.662,3898.423,3901.102,3855.662,12030023200
2023-07-14,000300,沪深300,CAPM市场基准,3904.603,3899.103,3908.487,3893.786,12236484600
2023-07-17,000300,沪深300,CAPM市场基准,3881.623,3867.175,3881.623,3852.263,9834014400
2023-07-18,000300,沪深300,CAPM市场基准,3871.044,3854.939,3871.044,3844.513,9143861500
2023-07-19,000300,沪深300,CAPM市场基准,3848.483,3850.866,3860.009,3830.407,7958570000
2023-07-20,000300,沪深300,CAPM市场基准,3857.773,3823.695,3875.624,3818.713,9204207600
2023-07-21,000300,沪深300,CAPM市场基准,3816.984,3821.91,3849.511,3808.803,7950756300
2023-07-24,000300,沪深300,CAPM市场基准,3803.349,3805.221,3828.785,3798.805,7548354500
2023-07-25,000300,沪深300,CAPM市场基准,3866.645,3915.115,3915.815,3866.645,16306632000
2023-07-26,000300,沪深300,CAPM市场基准,3908.174,3907.013,3912.983,3893.399,10788171700
2023-07-27,000300,沪深300,CAPM市场基准,3914.23,3902.346,3935.358,3894.692,11066710900
2023-07-28,000300,沪深300,CAPM市场基准,3889.793,3992.738,4000.919,3886.554,17973548100
2023-07-31,000300,沪深300,CAPM市场基准,4018.89,4014.63,4064.362,4002.078,19960683000
2023-08-01,000300,沪深300,CAPM市场基准,4009.183,3998.001,4031.701,3983.027,14228685900
2023-08-02,000300,沪深300,CAPM市场基准,3985.695,3969.895,4008.334,3958.513,12585569000
2023-08-03,000300,沪深300,CAPM市场基准,3962.13,4004.984,4005.0,3962.13,12900664000
2023-08-04,000300,沪深300,CAPM市场基准,4033.724,4020.579,4058.243,4011.62,17826718900
2023-08-07,000300,沪深300,CAPM市场基准,4002.968,3990.153,4002.968,3977.017,12131066200
2023-08-08,000300,沪深300,CAPM市场基准,3980.042,3979.732,4002.29,3963.463,10987169900
2023-08-09,000300,沪深300,CAPM市场基准,3967.357,3967.565,3982.109,3961.843,9464026900
2023-08-10,000300,沪深300,CAPM市场基准,3962.857,3975.717,3976.464,3945.387,9717684900
2023-08-11,000300,沪深300,CAPM市场基准,3977.983,3884.254,3977.983,3884.254,12608293100
2023-08-14,000300,沪深300,CAPM市场基准,3840.887,3855.906,3859.472,3814.071,11596633600
2023-08-15,000300,沪深300,CAPM市场基准,3858.366,3846.536,3865.284,3811.684,10309711100
2023-08-16,000300,沪深300,CAPM市场基准,3830.827,3818.334,3852.42,3817.632,9461694600
2023-08-17,000300,沪深300,CAPM市场基准,3801.197,3831.101,3836.151,3782.497,9841549300
2023-08-18,000300,沪深300,CAPM市场基准,3832.455,3784.004,3844.195,3784.004,9554963800
2023-08-21,000300,沪深300,CAPM市场基准,3773.225,3729.555,3782.111,3729.555,9870836900
2023-08-22,000300,沪深300,CAPM市场基准,3748.068,3758.227,3770.056,3704.679,12031832700
2023-08-23,000300,沪深300,CAPM市场基准,3751.774,3696.634,3756.166,3695.031,9708163800
2023-08-24,000300,沪深300,CAPM市场基准,3711.54,3723.429,3748.857,3701.572,11961452100
2023-08-25,000300,沪深300,CAPM市场基准,3703.514,3709.152,3734.219,3695.844,10518261000
2023-08-28,000300,沪深300,CAPM市场基准,3911.549,3752.619,3911.549,3740.528,19799037900
2023-08-29,000300,沪深300,CAPM市场基准,3743.053,3790.107,3810.377,3742.076,15248614600
2023-08-30,000300,沪深300,CAPM市场基准,3803.119,3788.51,3813.703,3780.241,12967166100
2023-08-31,000300,沪深300,CAPM市场基准,3786.926,3765.268,3793.997,3762.005,11896164600
2023-09-01,000300,沪深300,CAPM市场基准,3778.913,3791.491,3808.531,3778.913,10531904500
2023-09-04,000300,沪深300,CAPM市场基准,3812.987,3848.952,3854.261,3804.589,14238520100
2023-09-05,000300,沪深300,CAPM市场基准,3839.578,3820.317,3839.578,3814.334,10405233300
2023-09-06,000300,沪深300,CAPM市场基准,3808.1,3812.028,3817.524,3790.895,9344239300
2023-09-07,000300,沪深300,CAPM市场基准,3802.227,3758.475,3802.227,3756.853,9510390300
2023-09-08,000300,沪深300,CAPM市场基准,3747.651,3739.993,3753.263,3724.987,7163816600
2023-09-11,000300,沪深300,CAPM市场基准,3740.585,3767.537,3788.322,3734.723,10535801600
2023-09-12,000300,沪深300,CAPM市场基准,3764.333,3760.605,3775.093,3755.416,7938537800
2023-09-13,000300,沪深300,CAPM市场基准,3759.609,3736.651,3768.816,3719.111,8157690100
2023-09-14,000300,沪深300,CAPM市场基准,3736.936,3733.508,3748.818,3717.311,10038607500
2023-09-15,000300,沪深300,CAPM市场基准,3740.785,3708.777,3749.025,3699.381,10939568900
2023-09-18,000300,沪深300,CAPM市场基准,3698.934,3727.711,3737.531,3691.111,8672774100
2023-09-19,000300,沪深300,CAPM市场基准,3723.424,3720.502,3724.072,3702.693,8319903800
2023-09-20,000300,沪深300,CAPM市场基准,3715.958,3705.69,3718.521,3705.127,7544820900
2023-09-21,000300,沪深300,CAPM市场基准,3698.313,3672.445,3708.456,3672.445,8303100500
2023-09-22,000300,沪深300,CAPM市场基准,3672.64,3738.933,3740.418,3664.766,11023116600
2023-09-25,000300,沪深300,CAPM市场基准,3738.062,3714.604,3738.062,3711.205,9259647900
2023-09-26,000300,沪深300,CAPM市场基准,3711.711,3692.893,3723.848,3692.617,7804452500
2023-09-27,000300,沪深300,CAPM市场基准,3694.961,3700.495,3731.141,3694.394,9162921000
2023-09-28,000300,沪深300,CAPM市场基准,3711.212,3689.517,3716.057,3685.3,8522171900
2023-10-09,000300,沪深300,CAPM市场基准,3678.929,3684.727,3694.171,3641.997,10214805800
2023-10-10,000300,沪深300,CAPM市场基准,3696.254,3657.126,3701.256,3655.589,9916373000
2023-10-11,000300,沪深300,CAPM市场基准,3674.751,3667.548,3689.535,3658.355,10209158700
2023-10-12,000300,沪深300,CAPM市场基准,3697.934,3702.382,3711.499,3682.842,11436322500
2023-10-13,000300,沪深300,CAPM市场基准,3677.959,3663.41,3678.191,3652.309,9828798700
2023-10-16,000300,沪深300,CAPM市场基准,3664.039,3626.597,3664.039,3615.769,9185311800
2023-10-17,000300,沪深300,CAPM市场基准,3635.299,3639.402,3645.565,3619.128,9074518800
2023-10-18,000300,沪深300,CAPM市场基准,3631.067,3610.577,3632.058,3608.977,9454587900
2023-10-19,000300,沪深300,CAPM市场基准,3588.515,3533.545,3588.515,3532.306,11173752000
2023-10-20,000300,沪深300,CAPM市场基准,3518.346,3510.589,3535.662,3501.725,9851860500
2023-10-23,000300,沪深300,CAPM市场基准,3500.199,3474.244,3505.347,3450.646,9656165200
2023-10-24,000300,沪深300,CAPM市场基准,3481.764,3487.13,3495.004,3453.102,11554728900
2023-10-25,000300,沪深300,CAPM市场基准,3524.297,3504.458,3531.831,3500.915,12800961700
2023-10-26,000300,沪深300,CAPM市场基准,3484.781,3514.145,3515.572,3478.05,10514356600
2023-10-27,000300,沪深300,CAPM市场基准,3501.171,3562.385,3576.586,3494.549,12022510800
2023-10-30,000300,沪深300,CAPM市场基准,3554.106,3583.772,3592.719,3554.024,14401042600
2023-10-31,000300,沪深300,CAPM市场基准,3581.676,3572.506,3581.676,3554.582,11258726700
2023-11-01,000300,沪深300,CAPM市场基准,3605.758,3571.027,3606.413,3564.642,9764553800
2023-11-02,000300,沪深300,CAPM市场基准,3580.067,3554.189,3597.17,3553.741,9035964300
2023-11-03,000300,沪深300,CAPM市场基准,3558.53,3584.136,3596.101,3558.53,9754210100
2023-11-06,000300,沪深300,CAPM市场基准,3608.319,3632.608,3635.79,3600.63,15298246300
2023-11-07,000300,沪深300,CAPM市场基准,3623.785,3619.759,3628.462,3606.298,11028859100
2023-11-08,000300,沪深300,CAPM市场基准,3610.643,3611.072,3627.048,3591.825,11059423000
2023-11-09,000300,沪深300,CAPM市场基准,3603.108,3612.826,3624.414,3601.374,11187205700
2023-11-10,000300,沪深300,CAPM市场基准,3596.069,3586.489,3599.452,3576.101,10210703400
2023-11-13,000300,沪深300,CAPM市场基准,3593.911,3579.414,3599.39,3562.768,9670764900
2023-11-14,000300,沪深300,CAPM市场基准,3581.103,3582.058,3600.148,3568.882,10088415800
2023-11-15,000300,沪深300,CAPM市场基准,3616.877,3607.245,3620.601,3596.916,10492921800
2023-11-16,000300,沪深300,CAPM市场基准,3600.981,3572.364,3605.29,3572.364,8746478000
2023-11-17,000300,沪深300,CAPM市场基准,3561.311,3568.069,3573.682,3547.029,8731920700
2023-11-20,000300,沪深300,CAPM市场基准,3569.731,3576.323,3586.973,3545.104,9108044500
2023-11-21,000300,沪深300,CAPM市场基准,3587.878,3581.067,3615.057,3575.682,10859431400
2023-11-22,000300,沪深300,CAPM市场基准,3569.439,3544.416,3574.378,3544.416,8478438100
2023-11-23,000300,沪深300,CAPM市场基准,3541.442,3561.52,3562.068,3529.939,8480016700
2023-11-24,000300,沪深300,CAPM市场基准,3560.646,3538.009,3560.646,3533.996,8501840300
2023-11-27,000300,沪深300,CAPM市场基准,3534.445,3511.942,3534.445,3492.862,9910231400
2023-11-28,000300,沪深300,CAPM市场基准,3510.655,3518.523,3521.046,3501.109,8933578900
2023-11-29,000300,沪深300,CAPM市场基准,3518.884,3488.307,3519.198,3482.244,9884141200
2023-11-30,000300,沪深300,CAPM市场基准,3485.517,3496.203,3505.127,3481.452,10135082000
2023-12-01,000300,沪深300,CAPM市场基准,3494.223,3482.881,3494.223,3452.173,10853094100
2023-12-04,000300,沪深300,CAPM市场基准,3481.045,3460.138,3488.133,3459.611,9715682600
2023-12-05,000300,沪深300,CAPM市场基准,3450.09,3394.257,3450.09,3393.814,10047200700
2023-12-06,000300,沪深300,CAPM市场基准,3387.88,3399.598,3420.277,3382.946,10580551900
2023-12-07,000300,沪深300,CAPM市场基准,3394.306,3391.282,3404.407,3369.768,9771324800
2023-12-08,000300,沪深300,CAPM市场基准,3391.859,3399.462,3409.385,3383.448,12952205400
2023-12-11,000300,沪深300,CAPM市场基准,3378.052,3419.455,3426.611,3346.89,13962624900
2023-12-12,000300,沪深300,CAPM市场基准,3409.998,3426.803,3427.546,3406.101,10559001300
2023-12-13,000300,沪深300,CAPM市场基准,3418.641,3369.605,3418.641,3369.605,9528536700
2023-12-14,000300,沪深300,CAPM市场基准,3387.385,3351.964,3399.139,3350.765,8365513500
2023-12-15,000300,沪深300,CAPM市场基准,3365.939,3341.552,3388.505,3339.519,9778778300
2023-12-18,000300,沪深300,CAPM市场基准,3329.191,3329.366,3352.346,3314.91,9052682600
2023-12-19,000300,沪深300,CAPM市场基准,3325.66,3334.041,3345.78,3313.187,8380811800
2023-12-20,000300,沪深300,CAPM市场基准,3334.332,3297.502,3338.543,3297.365,9241286800
2023-12-21,000300,沪深300,CAPM市场基准,3285.605,3330.87,3339.355,3283.988,10254619800
2023-12-22,000300,沪深300,CAPM市场基准,3329.467,3337.228,3359.06,3315.898,10522013300
2023-12-25,000300,沪深300,CAPM市场基准,3330.333,3347.451,3348.882,3330.333,7454269300
2023-12-26,000300,沪深300,CAPM市场基准,3345.395,3324.79,3345.417,3315.937,7473293500
2023-12-27,000300,沪深300,CAPM市场基准,3326.927,3336.357,3341.266,3309.673,9440392800
2023-12-28,000300,沪深300,CAPM市场基准,3335.557,3414.54,3423.402,3331.208,14806485100
2023-12-29,000300,沪深300,CAPM市场基准,3411.109,3431.11,3432.541,3409.58,11492893200
2024-01-02,000300,沪深300,CAPM市场基准,3426.268,3386.352,3426.268,3386.352,11618072600
2024-01-03,000300,沪深300,CAPM市场基准,3379.75,3378.297,3392.85,3362.662,10561385100
2024-01-04,000300,沪深300,CAPM市场基准,3375.021,3347.052,3375.021,3323.865,10672101300
2024-01-05,000300,沪深300,CAPM市场基准,3341.306,3329.111,3372.544,3313.554,12640057400
2024-01-08,000300,沪深300,CAPM市场基准,3322.605,3286.056,3333.516,3283.342,11742948500
2024-01-09,000300,沪深300,CAPM市场基准,3286.708,3292.499,3304.601,3273.843,10933046500
2024-01-10,000300,沪深300,CAPM市场基准,3281.669,3277.129,3312.916,3268.247,9419936600
2024-01-11,000300,沪深300,CAPM市场基准,3275.309,3295.672,3311.114,3266.791,10878973500
2024-01-12,000300,沪深300,CAPM市场基准,3284.358,3284.167,3310.47,3279.699,9685355500
2024-01-15,000300,沪深300,CAPM市场基准,3270.103,3280.92,3306.922,3261.269,8885153000
2024-01-16,000300,沪深300,CAPM市场基准,3272.571,3300.876,3300.876,3260.436,11327666500
2024-01-17,000300,沪深300,CAPM市场基准,3291.139,3229.082,3291.139,3229.082,10876972800
2024-01-18,000300,沪深300,CAPM市场基准,3214.284,3274.729,3279.254,3171.633,17490916800
2024-01-19,000300,沪深300,CAPM市场基准,3261.239,3269.776,3286.942,3251.814,11850140800
2024-01-22,000300,沪深300,CAPM市场基准,3262.469,3218.902,3281.421,3193.178,14870562800
2024-01-23,000300,沪深300,CAPM市场基准,3208.432,3231.933,3249.531,3188.126,12201200000
2024-01-24,000300,沪深300,CAPM市场基准,3245.959,3277.109,3281.489,3190.467,15437195400
2024-01-25,000300,沪深300,CAPM市场基准,3274.339,3342.919,3344.243,3269.794,19683361400
2024-01-26,000300,沪深300,CAPM市场基准,3326.647,3333.821,3351.969,3315.127,18066400500
2024-01-29,000300,沪深300,CAPM市场基准,3335.394,3303.96,3351.372,3303.96,18416479500
2024-01-30,000300,沪深300,CAPM市场基准,3283.898,3245.039,3300.204,3244.972,14364935000
2024-01-31,000300,沪深300,CAPM市场基准,3231.543,3215.352,3252.148,3201.926,15314346900
2024-02-01,000300,沪深300,CAPM市场基准,3202.256,3217.711,3251.758,3191.897,14551679200
2024-02-02,000300,沪深300,CAPM市场基准,3219.873,3179.628,3235.408,3108.352,17375808900
2024-02-05,000300,沪深300,CAPM市场基准,3164.25,3200.422,3233.849,3111.518,20304297000
2024-02-06,000300,沪深300,CAPM市场基准,3185.25,3311.692,3314.512,3182.822,20271309900
2024-02-07,000300,沪深300,CAPM市场基准,3314.031,3343.63,3343.63,3289.67,21664793300
2024-02-08,000300,沪深300,CAPM市场基准,3351.405,3364.93,3367.21,3336.978,18997757800
2024-02-19,000300,沪深300,CAPM市场基准,3393.192,3403.808,3403.808,3364.142,18331980000
2024-02-20,000300,沪深300,CAPM市场基准,3395.192,3410.854,3415.894,3380.103,14073458100
2024-02-21,000300,沪深300,CAPM市场基准,3390.362,3456.871,3500.134,3383.691,18887936200
2024-02-22,000300,沪深300,CAPM市场基准,3450.352,3486.675,3486.683,3448.414,14102078400
2024-02-23,000300,沪深300,CAPM市场基准,3491.337,3489.742,3507.559,3472.968,14482127300
2024-02-26,000300,沪深300,CAPM市场基准,3485.543,3453.359,3492.606,3445.389,15124833100
2024-02-27,000300,沪深300,CAPM市场基准,3440.052,3494.787,3494.787,3437.442,13952824600
2024-02-28,000300,沪深300,CAPM市场基准,3499.826,3450.26,3521.657,3450.26,18983754800
2024-02-29,000300,沪深300,CAPM市场基准,3437.898,3516.083,3516.083,3437.898,15594453200
